,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Paniya_o,0.0017,-0.013,-0.04746,0.03882,-0.01784,0.01876,-0.00056,0.00674,0.03454,0.0235,0.00222,0.00018,-0.00014,0.00748,-0.01308,-0.0146,0.0033,-0.0014,-0.00262,0.0153,0.00636,0.00722,-0.0054,0.00202,-0.00532
Papuan,-0.00404,-0.02374,-0.06994,0.09574,0.06724,-0.18272,-0.00084,0.00304,-0.02018,-0.00656,-0.01164,0.00058,0.00094,-0.00226,0.00012,-0.00024,-0.00168,-0.00146,-0.00086,-0.00122,0.00188,0.00146,0.001,0.00152,0.00134
Papuan_Highland_A,-0.0038286,-0.0235,-0.0694,0.0953286,0.0683429,-0.1851571,0.0008143,0.0025,-0.0214714,-0.0066857,-0.0097429,0.001,0.0009714,-0.0023429,0.0014,-0.0018429,-0.0016143,-8.57e-05,-1e-04,-0.0038857,0.0014143,0.0035429,-0.0003857,-0.0004571,0.0041286
Papuan_Highland_B,-0.0029167,-0.02665,-0.059,0.0727667,0.0614667,-0.1417167,-0.0024333,0.00145,-0.0175,-0.0088167,-0.00205,-5e-04,0.0007333,-0.0032,-0.0015,-0.0018167,-0.0039333,-0.0013667,0.0021833,-0.0055,0.0014,-0.0042167,0.00205,-0.0003833,-0.0076167
Parsi_India,0.0069621,0.0065379,-0.0243276,0.0007621,-0.0173379,0.005369,0.0015414,-0.0001172,-0.005331,-0.003769,-0.0015379,-0.0023138,0.003769,-0.0008241,0.0023621,0.007131,-0.0031034,0.0019621,0.0026517,-0.0065793,0.0005793,-0.0033897,-0.0013655,-0.0027034,0.0024276
Parsi_India_o,0.0059333,0.0003333,-0.0317,0.0135,-0.0206667,0.0120333,-0.0009333,0.0014,0.0053,0.0064667,-3e-04,-0.0050667,0.0032333,-0.0008333,-0.0047,0.0010667,0.0037333,0.0027333,7e-04,0,-0.0027667,-0.001,0.0008667,0.0038333,0.0010333
Parsi_Pakistan,0.007087,0.0066565,-0.0237174,0.0007783,-0.0171565,0.0047913,0.0007565,6.09e-05,-0.0055043,-0.0048826,-0.0003739,-0.0017913,0.0042522,-0.0013652,0.0033609,0.0067348,-0.0033957,0.0013261,0.0019391,-0.0068087,0,-0.0035043,-0.0012826,-0.0017913,0.0015696
Pashtun_Afghanistan,0.0076167,0.00415,-0.0191333,0.01225,-0.0204667,0.0103833,0.0017667,5e-04,-0.0102167,-0.0113167,-0.0019667,0.0004833,0.001,-0.0042333,0.0107,0.0100333,-0.0051,0.0018667,0.0022333,-0.0120667,-0.0019833,-0.0044333,0.0035167,-0.0063167,0.0027
Pashtun_Afghanistan_North,0.0074667,0.0027333,-0.0176667,0.0123,-0.0181,0.0099333,0.0024667,8e-04,-0.0126667,-0.0100667,-0.0036667,0,0.0012667,-0.0044667,0.0093333,0.0084333,-0.0039667,0.0012667,0.0016333,-0.0078,-0.0004333,-0.0057,-0.0031,-0.0012667,0.0058
Pashtun_Afghanistan_Northeast,0.0071202,0.0025975,-0.0201193,0.0187,-0.0204333,0.0131167,0.0010333,0.0002667,-0.0106482,-0.0101333,-0.00185,-0.0029667,0.0014667,-0.0084667,0.0102167,0.0092333,-0.0024833,0.0014833,0.0015333,-0.0080667,-0.0054,-0.0027,0.0015167,0.0023667,0.0029725
Pashtun_Afghanistan_Paktia,0.0073,0.00425,-0.01935,0.0148,-0.0201,0.0088,0.0018,0.00275,-0.01305,-0.00675,-1e-04,7e-04,-0.00315,-0.00745,0.008,0.01335,-0.0018,-8e-04,0.0017,-0.0072,0.00095,-0.0024,-0.0036,-0.0094,0.00115
Pashtun_Northeast_Afghanistan,0.00741,0.00223,-0.017993,0.017553,-0.019775,0.01227,0.000902,0.001403,-0.009383,-0.008931,-0.002575,-0.001286,0.000543,-0.006865,0.009778,0.007581,-0.003095,0.001697,0.00144,-0.00698,-0.003345,-0.003408,0.001605,0.000627,0.004419
Pashtun_Pakistan,0.0067,0.0011833,-0.0248667,0.0201833,-0.0219,0.0146667,0.0017667,0.0019667,-0.00575,-0.0046667,-0.0013333,0,0.0001333,-0.0040667,0.00685,0.0077333,-0.00515,0.0022333,0.0012667,-0.0105667,-0.0032833,-0.0053667,-0.0002333,-0.0029667,0.0030167
Pashtun_Pakistan_Bettani,0.0078,0.0045,-0.0182,0.0151,-0.0205,0.01085,0.0011,-0.0011,-0.0111,-0.0099,-0.0041,0.0017,0,-0.0074,0.0054,0.0173,0.0103,0.00145,-0.00225,-0.00605,0.0014,-0.0054,-0.00065,-0.00725,0.0062
Pashtun_Pakistan_Khattak_Nowshera,0.0071,0.00355,-0.0215333,0.0172833,-0.0212667,0.01385,-0.00035,0.0003833,-0.0083667,-0.0083333,-0.0025667,0.0013,-0.0033,-0.0053,0.0100667,0.0026667,-0.0051833,0.0025833,0.0042167,-0.0099667,-0.00205,-0.00435,-0.0014,3e-04,0.0039333
Pashtun_Tarkalani,0.0071655,0.0023862,-0.0227414,0.0168862,-0.0209379,0.0127793,0.0013621,0.0007517,-0.0084,-0.0085552,-0.0037966,-0.0003655,0.0008414,-0.0066483,0.0091448,0.0122,0.002069,0.0007517,0.001831,-0.0077586,-0.0030241,-0.0043621,0.0012552,-0.0016655,0.0036793
Pashtun_Uthmankhel,0.0071935,0.0022968,-0.0221226,0.0172194,-0.0210226,0.0131226,0.0008613,0.0006871,-0.0080677,-0.007971,-0.0028742,-0.0005484,0.0007742,-0.0049839,0.0081065,0.0091129,-0.0022677,0.0008581,0.0023161,-0.0077677,-0.0037806,-0.0047871,0.001171,-0.0012,0.0034774
Pashtun_Yusufzai,0.0070219,0.0019031,-0.0237281,0.0182469,-0.0211875,0.0133562,0.0015281,0.0011938,-0.0068281,-0.0067281,-0.0029562,0.0001938,-0.0007344,-0.0065,0.00775,0.0101969,-9e-04,0.0004469,0.0011188,-0.0071062,-0.0023812,-0.0047,0.0019156,-0.0028406,0.0031562
Pathan_Bhopal,0.00555,-0.002,-0.0299,0.02565,-0.02155,0.01695,0.001,0.0027,0.00325,0.0014,-0.005,-0.00075,0.0015,-0.003,-0.0011,-0.00105,0.00095,-2e-04,0.0016,-0.0032,-0.00175,-0.00055,0.00055,0.00425,0.00125
Patriyot_West_Macedonia,0.0097,0.0127,0.0035,-0.0051,0.0031,-0.0022,0.001,0.0012,0.0017,0.0041,0.0036,0.0039,-9e-04,0.008,-0.0108,9e-04,0.0072,-0.0029,0.0081,-6e-04,-0.0091,0.0015,0.0054,0.0079,-0.0014
Piapoco,0.004525,-0.0315,0.031875,0.0313,-0.036225,-0.0052,-0.130525,-0.15825,-0.005075,-0.0087,-0.002725,9e-04,0.000375,0.018,-0.00335,0.002975,0.006075,-0.00255,-0.00015,-0.0013,-0.00165,0.005075,-0.00335,-0.001375,-0.00485
Pillai_Tamil,0.0032,-0.0076,-0.0449,0.0338,-0.0251,0.0222,-5e-04,0.007,0.0246,0.0159,-0.0012,-0.0023,-0.0015,0.008,-0.0056,-0.0101,-0.0102,5e-04,-0.0045,-0.006,0.0041,0.0031,0.0012,-0.0046,0.003
Pima,0.00454,-0.0308,0.02856,0.02804,-0.03488,-0.00572,-0.11486,-0.14184,-0.00612,-0.00972,-0.002,-0.00148,0.00362,0.01416,-0.00672,0.00826,0.0048,0.00508,0.00368,-0.00252,-0.002,0.0036,-0.0016,0.00264,0.00278
Piramalai_Kallar,0.0032333,-0.0086,-0.0475,0.0361,-0.0257667,0.0219,-3e-04,0.0058,0.0239,0.0154,-0.0017333,-0.0025,-0.0014667,0.0054667,-0.0063,-0.0100667,-0.0037333,0.001,-0.0009333,9e-04,0.0042667,-0.0013,-0.001,0.0005667,-0.0052333
Poduval_Kerala_North,0.004825,-0.00425,-0.03875,0.029275,-0.024675,0.01965,-0.000325,0.0041,0.013525,0.010425,-0.0023,2e-04,0.001075,0.002725,0.003125,-4e-04,-0.003225,-0.000375,-0.001425,-0.00605,0.000175,-0.003575,-0.001125,-0.001575,-0.0031
Polish,0.0115829,0.0127293,0.0185268,0.0178756,0.0132171,0.0077854,0.0036927,0.0047073,-0.0004561,-0.0101805,-0.002678,-0.0042829,0.0088073,0.0135366,-0.0051756,-0.000422,0.0011854,-5.85e-05,0.0021439,0.0010293,-0.0025073,-0.002522,0.0045488,-0.0027659,-7.32e-05
Polish_Kashubian,0.012,0.0131,0.019975,0.019925,0.0146,0.0076,0.004475,0.0053,-0.001725,-0.012,-0.002575,-0.003525,0.0062,0.013125,-0.001925,-0.000875,-0.00155,-0.00085,0.002525,0.001425,-0.002675,-0.003875,0.00365,0.001275,0.000175
Polish_Silesian,0.01155,0.01285,0.0187,0.01545,0.0122,0.00695,0.00195,0.00565,0.00015,-0.0082,-0.00105,-0.00045,0.00145,0.01075,-0.0052,-0.00195,0.00835,0,-0.0014,0.0017,-0.00125,-0.0019,0.00345,0.00585,-4e-04
Pomak_Almopia_Plain,0.01075,0.0134,0.005,-0.00135,0.0082,-0.0012,0.00075,0.0016,0.00025,0.0051,0.0013,0.0023,0.002,0.0057,-0.00905,0.00115,0.0051,-0.00295,0.00245,-0.0063,-0.0066,-0.00065,0.00135,0.0017,-0.00355
Pomak_Danubian_Plain,0.0106,0.01315,0.00685,-5e-05,0.0079,0.00045,0.002,-0.00025,0,1e-04,-8e-04,0.00165,-0.00095,0.0082,-0.011,-0.0033,0.00265,4e-04,0.00035,-0.00485,-0.00705,0.00075,0.00425,0.002,-0.00205
Pomak_Rhodope_Mountains,0.0108613,0.0132806,0.0071226,0.0014097,0.0076645,0.0008032,0.001629,0.0014194,-0.0010677,0.0022355,0.0003355,-0.0012903,0.0024806,0.0080387,-0.0098419,-0.0009387,0.0045742,-0.0005613,0.003529,-0.0010032,-0.0043839,-0.0012742,0.002871,0.0002677,-0.0018161
Pomak_Tikves_Plain,0.0105,0.0134,0.00595,-0.0026,0.00715,-0.00105,0.00145,0.00035,-0.0019,0.00285,-0.00075,4e-04,-1e-04,0.0047,-0.0133,0.0039,0.0095,0.00065,0.0027,0.00025,-4e-04,0.00125,0.00465,-3e-04,0.0011
Portuguese,0.009328,0.01424,0.009548,-0.001372,0.013692,-0.001452,-0.001592,0.001196,0.012516,0.01632,-0.000452,0.004952,-0.008568,-0.008184,0.009252,-3e-04,-0.000868,-7e-04,-0.004584,-0.000196,0.000912,-0.00208,0.001056,-0.00094,-8.8e-05
Pulaya_Kerala,0.0031,-0.0094,-0.0458,0.0354,-0.0251,0.0215,3e-04,0.0052,0.0271,0.0149,-0.004,-0.0025,0.0036,0.0061,-0.0086,-0.0051,0.011,-0.0019,-0.0013,0.0078,0.0011,-0.001,0.004,0.0088,-0.0095
Pulliyar,0.0013,-0.014325,-0.04915,0.04015,-0.01805,0.01975,-0.001975,0.007925,0.03995,0.031325,5e-05,-0.000775,-0.000925,0.01065,-0.0204,-0.0135,0.011025,0.001275,0.002075,0.02015,0.003925,0.01145,-0.0061,0.0066,-0.007225
