,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25
Bahamas_Taino.SG,0.048944,-0.317861,0.115776,0.099807,-0.115406,-0.01757,-0.304339,-0.358831,-0.011453,-0.019135,-0.001786,-0.002548,-0.003122,0.018441,0.000679,0.001326,0.008996,0.003674,0.001634,0.002751,-0.000624,0.00272,-0.003204,-0.001084,-0.010658
Belgium_UP_GoyetQ116_1,0.045529,-0.010155,0.00528,0.09367,0.048009,0.004183,-0.00611,-0.002308,0.06463,0.018588,0.001461,-0.003897,0.008028,-0.019405,0.0095,0.020021,0.011343,0.006714,-0.010936,0.032015,0.023459,0.007914,-0.020089,-0.061936,-0.001197
Belgium_UP_Magdalenian_udg,0.078538,0.039606,0.065242,0.126617,0.084016,0.017012,-0.00047,0.008769,0.082832,0.015308,-0.011042,-0.021581,0.011001,-0.013212,0.039902,0.028772,-0.005085,-0.003801,-0.009804,0.042645,0.0564,0.00507,-0.029826,-0.108329,0.010538
Belize_3600BP,0.047806,-0.310752,0.110873,0.096577,-0.119715,-0.017291,-0.288123,-0.351447,-0.01493,-0.020046,0.000325,0,0.00996,0.025735,-0.002986,0.013657,0.00352,0.003674,0.006159,0.002501,0.011729,-0.000124,0.008504,-0.001687,-0.005748
Belize_4600BP,0.0509928,-0.3121736,0.117737,0.100324,-0.1135596,-0.0176816,-0.292353,-0.348124,-0.0143986,-0.0178226,0.0027932,0.0005094,0.0027354,0.0222674,-0.0099892,0.005728,0.0056588,-0.0027618,0.0029916,0.0009254,0.0048166,0.0061826,-0.00387,-0.0031088,-0.0022754
Belize_4900BP,0.0532125,-0.3163372,0.1145505,0.0977882,-0.111559,-0.0205682,-0.292353,-0.349197,-0.015288,-0.0205928,-0.003451,-0.0013112,0.000149,0.0281782,-0.0055982,0.0063642,0.0069752,0.00133,0.005845,0.0009068,0.0024958,0.008872,-0.0037898,0.0036448,-0.0011675
Belize_5500BP,0.047806,-0.314814,0.115399,0.0969,-0.119099,-0.019801,-0.291648,-0.347293,-0.010022,-0.015672,-0.003248,-0.001798,0.004014,0.017891,-0.011808,0.008618,0.000522,0.002787,0.009553,0.000375,-0.001497,0.002597,0.003081,-0.001325,-0.003353
Belize_7400BP,0.0438215,-0.3117675,0.1129475,0.088502,-0.1170985,-0.014084,-0.2847155,-0.3295245,-0.0114535,-0.0143055,0.0040595,-0.01154,-0.000223,0.0277995,-0.0031895,0.0037125,0.0082795,0.0019635,0.0043365,0.003314,-0.00418,0.008903,-0.002342,0.0006025,-0.0025745
Belize_9400BP,0.045529,-0.3229385,0.1108735,0.0954465,-0.115714,-0.019801,-0.2837755,-0.3310245,-0.005931,-0.0152165,-0.004547,-7.50E-05,0.000223,0.01968,-0.001968,0.005834,0.0076275,-0.000507,0.002451,-0.002251,0.000125,0.015271,-0.0020955,-0.0016265,-0.003473
Bolivia_Akapana_Tiwanaku,0.0493992,-0.3097366,0.1230166,0.093864,-0.113929,-0.021363,-0.3029288,-0.3556928,-0.0143984,-0.016948,0.000877,0.0002098,0.0028542,0.0248268,-0.0081974,0.0009016,0.0085532,-0.003066,-0.0008296,0.0015508,0.0038682,0.0064546,-0.0030072,0.0027714,-0.0021074
Bolivia_Lukurmata_Tiwanaku,0.0475212,-0.314814,0.1209615,0.0961732,-0.1149448,-0.0180582,-0.2965245,-0.3512742,-0.0153392,-0.01713,-0.0054805,-0.0013488,0.0012637,0.0243932,-0.0071252,0.0028175,0.0087358,0.0026288,-0.0010998,0.0009067,0.0023397,0.008563,0.0004312,0.0047292,-0.0040715
Bolivia_MH_Iroco_1050BP,0.055773,-0.316845,0.114268,0.097546,-0.11079,-0.017291,-0.303869,-0.351908,-0.006954,-0.015126,0.003735,0.001649,0.005054,0.027937,-0.010858,0.002519,0.009388,-0.002407,0.00176,0.002876,0.000624,0.00136,-0.002711,0.000843,-0.005868
Bolivia_MH_Miraflores,0.0557735,-0.3092285,0.125958,0.095608,-0.1226385,-0.021893,-0.2945855,-0.3516775,-0.0126805,-0.020046,-0.0021925,-0.0028475,0.0046085,0.021538,-0.0100435,0.0088835,0.007823,-0.0019005,0.0001885,0.0040645,-0.0004995,0.0072335,-0.0046215,0.0047595,0.00461
Bolivia_MH_Tiwanaku,0.050082,-0.3112595,0.1101195,0.1004535,-0.1261775,-0.01506,-0.3084515,-0.367831,-0.015237,-0.0202285,-0.004222,-0.00547,0.0029735,0.01796,-0.006718,0.0078225,0.000717,0.0004435,-0.002137,0.004627,0.0071125,0.006492,-0.0011705,0.0040365,0.005209
Bolivia_MiraFlores_MH,0.059188,-0.319892,0.118793,0.097223,-0.119407,-0.024542,-0.299169,-0.35837,-0.008181,-0.017859,0,-0.003597,0.001338,0.019542,-0.012215,0.004641,0.01017,0.002914,0.002891,0.001376,0.010357,0.006554,0.003697,0.001928,0.007784
Bolivia_MonolitoDescabezado_Tiwanaku,0.045529,-0.310752,0.109365,0.098838,-0.114175,-0.016176,-0.293293,-0.34314,-0.007976,-0.015308,0.003573,0.004196,0.000743,0.029314,-0.002579,0.004508,0.010561,-0.007348,0.003268,-0.001251,0.000125,-0.000124,-0.004807,0.00012,-0.010298
Bolivia_Pumapunku_Tiwanaku,0.048944,-0.308721,0.11653,0.090763,-0.109867,-0.007809,-0.308099,-0.358139,-0.01309,-0.016583,-0.010555,-0.004046,0.010109,0.023396,0.00665,0.009149,0.014081,-0.002407,-0.00088,0.002751,-0.000374,0.000618,-0.005916,0.000241,-0.008742
Bolivia_Putuni_Tiwanaku,0.044391,-0.311768,0.122187,0.094639,-0.106789,-0.018965,-0.292823,-0.342447,-0.012271,-0.017495,0.000974,-0.006145,0.004014,0.022295,-0.007329,0.002784,-0.002608,0.003294,-0.001257,-0.006003,0.003494,0.007543,-0.004807,-0.005422,0.006227
Bolivia_Totocachi_Tiwanaku,0.05805,-0.308721,0.114268,0.099484,-0.124639,-0.016733,-0.303634,-0.386061,-0.008385,-0.010205,-0.002436,0.004496,0.002379,0.01968,-0.015744,0.010872,0.014081,-0.006208,0.001006,-0.004377,-0.004367,0.001978,-0.001725,0.00976,0.007305
BosniaHerzegovina_Medieval,0.126344,0.131003,0.065242,0.05168,0.030775,0.02761,0.009635,0.009692,-0.007363,-0.010752,-0.005846,-0.002248,0.004757,0.030552,-0.010858,-0.006099,-0.015255,-0.001394,0.006536,-0.009004,-0.008859,0.000124,0.015529,0.001325,0.002036
Botswana_Xaro_EIA,-0.587327,0.0594085,0.017536,0.010659,-0.0006155,0.0023705,0.0529945,-0.0357675,-0.000307,0.008383,0.001299,-0.0130385,-0.0086225,0.00289,0.0065145,0.0012595,0.0076925,0.0711355,-0.026648,0.0010005,-0.0083605,-0.000989,0.000801,-0.000964,-0.002754
Brazil_Botocudo.SG,0.0028455,-0.377269,-0.0876805,0.018088,0.1481815,-0.0529895,-0.0085775,-0.0083075,-0.025361,-0.019499,0.038892,0.006594,-0.0037165,-0.008051,0.008279,0.008287,-0.0022165,0.00076,0.007605,-0.0013755,-0.001248,-0.026338,-0.001479,-0.0081335,-0.046343
Brazil_LapaDoSanto_9200BP,0.048944,-0.310752,0.114268,0.100453,-0.115406,-0.012829,-0.283658,-0.335063,-0.013294,-0.018406,0.002598,-3.00E-04,-0.000149,0.018717,-0.002986,0.007292,0.006128,-0.001394,0.007039,0.007879,-0.008111,0.008408,-0.003574,-0.001566,0.011256
Brazil_LapaDoSanto_9500BP,0.055773,-0.298566,0.117662,0.097223,-0.116022,-0.016176,-0.277783,-0.322833,-0.018407,-0.017312,0.002273,-0.006444,0.001041,0.017478,0,0.008088,0.000913,-0.007728,0.004902,-0.002376,0.001622,0.000989,0.008874,-0.003012,0.001317
Brazil_LapaDoSanto_9600BP,0.0466675,-0.2993272,0.1169075,0.1010185,-0.110559,-0.0197315,-0.2754912,-0.33264,-0.008539,-0.0202735,0.004831,0.001049,0.0015608,0.0182695,-0.0069898,0.0049392,0.005998,-0.0013302,0.004085,0.0041892,-0.0009045,0.008656,0.0010478,-0.0032232,-0.0020058
Brazil_Laranjal_6600BP,0.05122,-0.31583,0.119547,0.091732,-0.10525,-0.016176,-0.284128,-0.335755,-0.012271,-0.011116,-0.00341,0.002098,0.003271,0.023671,-0.005022,0.005436,0.013038,0.000633,0.004399,0.001,0.009109,0.00507,0.008504,0.004097,0.002994
Brazil_Laranjal_6800BP,0.043253,-0.317861,0.122564,0.100453,-0.114175,-0.01757,-0.297993,-0.344986,-0.007158,-0.016766,0.005521,0.002248,-0.001041,0.027662,-0.010722,0.006762,0.008996,-0.007475,-0.000377,0.008879,0.005865,0.00915,-0.002342,0.001566,0.005628
Brazil_Moraes_5800BP,0.045529,-0.307705,0.118416,0.108529,-0.108943,-0.018965,-0.289533,-0.344293,-0.004704,-0.011116,0.001624,-0.012289,-0.007284,0.00867,-0.016694,0.001856,0.003129,-0.001774,-0.00264,-0.002251,-0.000499,0.008779,0.005546,-0.002289,-0.003952
Brazil_PrePottery_2200BP,0.037562,-0.29755,0.090886,0.082688,-0.110482,-0.012829,-0.282248,-0.323294,-0.01309,-0.010752,-0.015102,0.004496,-0.010406,0.028626,0.004614,-0.00358,0.009388,-0.003927,-0.000251,0.005503,-0.003369,-0.003215,-0.005546,-0.013616,-0.008861
Brazil_PrePottery_2500BP,0.0387,-0.281302,0.138403,0.102714,-0.122484,-0.010319,-0.279898,-0.317987,-0.013499,-0.010023,0.002923,0.009741,-0.001189,0.016102,-0.008822,-0.003182,-0.011213,0.000127,0.007793,0.002876,-0.002995,-0.000495,0.00456,-0.011447,-0.008502
Brazil_Sumidouro_10100BP.SG,0.0478055,-0.288918,0.1121935,0.087856,-0.10048,-0.018128,-0.2645045,-0.3163715,-0.011965,-0.015581,0.0069015,-0.0034465,-0.001264,0.019955,-0.0051575,0.0062315,0.0093225,-0.00019,0.003834,-0.0003755,-0.00443,0.008408,-0.0046835,-0.0034945,-0.0022155
Brazil_Sumidouro_10200BP.SG,0.048944,-0.290441,0.107479,0.092378,-0.103712,-0.029284,-0.269792,-0.322602,-0.013703,-0.016583,0.00406,-0.000899,0.00446,0.016102,-0.000543,0.008751,0.001695,0.008742,-0.005279,-0.001126,0.00262,-0.004081,-0.00986,-0.002289,0.002395
Brazil_Sumidouro_10400BP.SG,0.046667,-0.294504,0.112382,0.101099,-0.107405,-0.024542,-0.286243,-0.338524,-0.011862,-0.009294,0.006658,-0.001499,-0.005946,0.020781,-0.0076,0.005967,0.004042,-0.004687,-0.003142,-0.002001,0.003993,0.001484,0.001972,-0.001807,0.000838
Brazil_Sumidouro_9800BP.SG,0.059188,-0.279271,0.11389,0.105622,-0.11756,-0.013387,-0.275432,-0.323294,-0.005931,-0.016219,0.005521,0.001199,0.005649,0.014588,0.007736,0.004773,0.011735,0.000253,0.00176,0.001501,0.004617,-0.002844,-0.01023,-0.007109,0.017004
Bulgaria_BachoKiro_LatePleistocene,-0.044391,-0.0916515,-0.0576995,0.0783275,0.023081,-0.0043925,-0.0006462,-0.0041538,0.0540965,0.0190435,0.0083222,-0.0037468,0.0070988,0.0001725,0.0034608,-0.0026847,0.0036832,0.010325,-0.003331,0.0174145,0.0087345,0.0073265,-0.0130025,-0.0225335,-0.0041615
Bulgaria_BeliBreyag_EBA,0.118376,0.155376,0.033941,-0.034238,0.050779,-0.013945,0.00376,0.003461,0.026588,0.04319,0.005196,-0.003747,-0.004906,0.007707,-0.021308,0.001458,0.013038,0.012542,0.012696,-0.007128,0.004492,0.01014,-0.009613,-0.024702,-0.003233
Bulgaria_C,0.1214492,0.1744679,0.0165933,-0.0754205,0.052225,-0.0362837,-0.00282,-0.0005768,0.0349531,0.0737873,0.005164,0.0121841,-0.019638,0.0009359,-0.0342288,-0.0092548,0.0143552,0.0029138,0.011451,-0.0116681,-0.0079984,0.0064918,-0.0012078,-0.0078685,-0.0051851
Bulgaria_C_oSteppe,0.142279,0.159438,0.04978,0.009044,0.056626,0.013108,-0.002115,-0.010615,0.008795,0.033349,0.002436,0.008093,-0.004162,-0.01913,0.006515,-0.001989,-0.009127,0.004941,0.010307,0.004127,-0.001497,0.002597,-0.010599,0.018195,-0.010538
Bulgaria_EBA,0.1220751,0.1516948,0.0278598,-0.0224889,0.0427002,-0.0154435,0.0030256,0.0004614,0.0195832,0.0338958,0.0033899,0.0059574,-0.0100904,-0.0027009,-0.0152176,0.0093808,0.019525,0.0015835,0.0055306,-0.0008911,0.0032288,0.005549,-0.0059005,-0.016689,0.0007485
Bulgaria_EBA_MBA,0.125205,0.148267,0.003771,-0.007752,0.007386,0.001394,-0.003995,-0.006461,-0.010022,0.001458,-0.001137,0.005695,-0.015758,-0.003991,0.003664,-0.00305,0.003129,0.00076,-0.004148,-0.001251,-0.004367,0.007666,0.007641,0.005302,-0.002634
Bulgaria_EBA_o1,0.125205,0.179749,0.007542,-0.079458,0.051394,-0.036256,0.000235,-0.000923,0.033951,0.079455,0.01023,0.01094,-0.028394,-0.001376,-0.038137,-0.010475,0.015907,0.008108,0.012696,-0.007754,-0.002371,0.015951,-0.000493,-0.008796,-0.003712
Bulgaria_EBA_o2,0.127482,0.148267,0.035449,0.013889,0.033852,0.000558,0.00376,-0.000231,0.007567,0.010023,0.004547,0.001349,-0.003865,0.003716,-0.005157,-0.003713,0,-0.002914,0.006034,0.010505,0.001996,0.001731,-0.002465,-0.013857,-0.001317
Bulgaria_EBA_oNorth,0.118376,0.144205,0.030547,-0.000323,0.018157,0.008646,-0.007285,-0.011538,-0.007976,-0.007107,0.004709,0.01094,-0.019475,-0.012799,-0.009908,0,0.001043,0.008615,-0.006662,0.004377,0.00262,0.001237,-0.001109,-0.002289,-0.010179
Bulgaria_EBA_oNorth_in.preparation,0.118376,0.125926,0.028284,0.008398,0.015387,0.002789,0.011045,0.003461,-0.012885,0.013485,-0.007795,0.007793,0.006541,-0.011698,-0.002579,0.016441,0.014603,0.00076,0.002765,-0.008254,-0.004118,0.000618,-0.007641,0.008435,-0.01413
Bulgaria_EBA_Yamnaya,0.123498,0.1051075,0.039598,0.0812345,-0.005078,0.0368135,0.0092825,0.0043845,-0.0416205,-0.0496595,0.0001625,-0.002248,0.001338,-0.016033,0.0215115,0.008486,-0.009844,-0.002407,0.0022,0.0080665,-0.004118,-0.010634,0.009798,0.0098205,0.005029
Bulgaria_EBA_Yamnaya_o,0.114961,0.120848,0.033941,0.040052,0.003693,0.015618,0.003525,0.002538,-0.020657,-0.016948,0.00341,0.003897,-0.012042,0.008395,0.014522,-0.011005,-0.009127,0.00228,0.002514,-0.004627,0.007612,0.00779,0.000986,0.003856,-0.001796
Bulgaria_EIA,0.1195141,0.1624847,0.009428,-0.0534334,0.031918,-0.023666,3.34E-05,-0.0027031,0.0125341,0.045559,0.005266,0.0081784,-0.0172234,0.0018479,-0.0233631,-0.0139599,0.0072457,0.0036196,0.0086373,-0.0116486,-0.0107846,0.0022433,-0.0008804,0.0002237,-0.005423
Bulgaria_IA,0.125205,0.158423,0.006034,-0.052972,0.031698,-0.02259,0.004465,-0.000231,0.00859,0.032802,0.002598,0.005095,-0.01442,-0.002064,-0.016422,-0.001458,0.012126,0.004941,0.004777,-0.013256,-0.006613,0.000989,-0.004314,0.003615,-0.011256
Bulgaria_Krepost_N,0.113823,0.156392,-0.029793,-0.066215,0.014772,-0.034861,-0.00893,-0.008769,0.010022,0.050662,-0.003248,0.009442,-0.024678,-0.004954,-0.022394,-0.015115,0.022817,-0.001394,0.008296,-0.009505,-0.012478,0.000371,-0.013064,0.000843,-0.000838
Bulgaria_LateAntiquity,0.110408,0.179749,0.003771,-0.056202,0.023389,-0.020359,-0.003055,0.001846,0.01718,0.043737,-0.008769,0.003297,-0.028246,-0.016239,-0.019137,-0.005171,0.02386,-0.010642,-0.003897,-0.006003,-0.016097,0.017064,-0.002342,0.022292,-0.008143
Bulgaria_LIA,0.117238,0.1635,0.003017,-0.053618,0.022466,-0.009482,-0.00329,-0.002077,0.00225,0.032438,0.004384,0.008692,-0.016501,0.002064,-0.020222,-0.023071,0.002608,0.005574,0.013827,-0.006253,-0.004492,0.011252,-0.005053,0.006507,-0.006706
Bulgaria_MalakPreslavets_N,0.1252052,0.1632462,0.0481772,-0.020349,0.067551,-0.0152692,-0.0021738,0.0054805,0.0338487,0.0508895,0.0052777,0.0027725,-0.0085108,0.0021332,-0.0178812,0.007392,0.0179932,0.006556,0.0113758,0.007785,0.0044298,0.0049462,-0.0035432,-0.0220815,-0.004101
Bulgaria_MalakPreslavets_N_oHighEEF,0.121222,0.17721,0.022627,-0.0886635,0.0590875,-0.0443435,0.000705,-0.0038075,0.040496,0.0828265,0.0127475,0.0107155,-0.016576,-0.0100465,-0.0405805,-0.0129275,0.021774,0.007158,0.0033935,-0.0116305,-0.0133515,-0.0008655,-0.003821,-0.004639,-0.016885
Bulgaria_MalakPreslavets_N_oLowEEF,0.119514,0.150298,0.070144,-0.001615,0.073244,-0.010598,-0.011516,0.017999,0.035996,0.033349,0.007957,0.003147,0.001784,-0.003578,-0.00855,-0.007292,-0.007823,0.003421,0.004525,0.003252,0.010731,0.008161,-0.009983,-0.038921,0.00479
Bulgaria_Medieval,0.12236,0.133542,0.0130105,-0.0040375,0.0116945,0.0043225,-0.0003525,0.0016155,-0.0052155,0.0025515,0.0005685,0.0028475,0.0060955,0.0063995,-0.007736,0.004972,0.0075625,0.0002535,0.0015715,-0.0026265,-0.00549,-0.001051,0.0069015,0.0018075,-0.0035925
Bulgaria_Medieval_oEastAsia,0.10927,0.072103,0.042992,0.010982,0.008001,-0.000837,0.00705,0.003692,-0.000205,0.002187,-0.001137,0.005245,0.001635,0.004404,-0.004614,-0.013524,-0.014603,0.003927,0.003645,0.006003,-0.012353,0.000866,-0.000986,-0.001687,0.001317
Bulgaria_MLBA,0.126344,0.102568,0.049026,0.081396,0.007078,0.031515,0.001175,0.004615,-0.030065,-0.034625,-0.006008,0.001049,-0.002825,-0.021882,0.025244,0.023203,0.011995,-0.003294,-0.003017,0.003627,0.002371,-0.004451,0.00912,0.014701,-0.001557
Bulgaria_N,0.1227868,0.179241,0.0084852,-0.090763,0.0537791,-0.0442739,-0.00141,-0.005394,0.0386295,0.0824848,0.0098448,0.0125512,-0.0229868,0.0011182,-0.0372554,-0.0119994,0.0207962,0.0051309,0.0110458,-0.0138035,-0.01031,0.0071101,-0.00493,-0.0025305,-0.0049246
Bulgaria_N_o,0.119514,0.17264,0.027153,-0.063631,0.057241,-0.037371,0.002585,-0.011307,0.037632,0.066698,0.005034,0.008243,-0.019029,0.003165,-0.040445,-0.011668,0.021644,0.003041,0.011061,-0.008129,-0.007986,0.00507,0.001602,-0.011327,-0.002515
Bulgaria_N_oEEF,0.121791,0.165531,0.031301,-0.05168,0.064012,-0.030957,0.00094,-0.003231,0.031292,0.063236,-0.002111,0.008093,-0.019326,-0.009771,-0.020901,-0.011138,0.015907,0.009628,0.010559,-0.02176,0.000749,0.004699,-0.012818,-0.016749,-0.002994
Bulgaria_Varna_C,0.127482,0.166547,0.017348,-0.053618,0.050779,-0.032351,0.00752,-0.005769,0.028429,0.065058,0.002761,0.000899,-0.013974,0.002477,-0.032709,-0.007425,0.015776,0.003167,0.015461,-0.001876,-0.012228,0.006801,-0.007272,-0.011327,-0.007664
Cameroon_SMA,-0.6075308,0.0553465,0.0153678,0.0260015,-0.002385,0.00251,0.1367175,-0.1052838,0.0087948,-0.001777,0.000812,-0.0306102,-0.023674,-0.000757,0.0041735,-0.0019558,0.008475,0.0187182,-0.0059392,-0.0026888,-0.0018405,-0.0009275,-0.0029272,-0.0018375,-0.0045202
Canada_6500BP.SG,0.053497,-0.335125,0.107857,0.075582,-0.107405,-0.020917,-0.192004,-0.233529,-0.004909,-0.019317,-0.006171,0.008393,0.003717,-0.007294,-0.006515,-0.008751,0.000782,0.007601,0.006285,0.006128,-0.000749,-0.005564,0.00986,0.00723,0.00491
Canada_ASO.SG,0.049513,-0.313291,0.111062,0.078489,-0.099249,-0.0164545,-0.2284305,-0.268489,-0.011862,-0.0304335,0.003004,-0.0014985,0.0075075,0.0051605,-0.008279,0.000265,-0.002021,-0.002787,0.0006285,-0.004002,0.000499,0.0029675,-0.001232,0.003555,-0.0026945
Canada_BigBar_5700BP.SG,0.052359,-0.311768,0.106348,0.085272,-0.09848,-0.013108,-0.198584,-0.240682,-0.005113,-0.013121,-0.002923,-0.004346,-0.003271,-0.003028,-0.008958,0.001061,0.001173,-0.000253,0.006159,0.016633,0.00574,-0.006801,0.003697,0.005543,0.006107
Canada_LateDorset.SG,0.045529,-0.372699,0.108988,0.009367,-0.118176,-0.04769,-0.017626,-0.018461,0.011862,-0.008747,0.018188,-0.004946,0.008474,-0.026699,-0.031487,-0.019491,-0.011995,0.021537,0.027779,0.014132,0.019715,-0.041918,-0.004807,0.013014,0.018202
Canada_MDorset,0.043253,-0.384886,0.12181,0.008398,-0.111713,-0.04769,-0.007755,-0.007154,0.009613,-0.014214,0.023709,0.004196,0.015758,-0.022845,-0.028908,-0.007955,-0.00678,0.015583,0.020992,0.024762,0.017095,-0.035241,0.005176,0.01687,0.02862
CanaryIslands_Guanche.SG,-0.041204,0.1322218,-0.0036956,-0.0673132,0.033237,-0.0350846,-0.0358158,0.0107994,0.068352,0.0342604,0.009581,-0.0063242,0.017542,-0.0183864,0.0226924,-0.0134178,0.0005736,-0.0164696,-0.0460558,0.0120058,-0.0134012,-0.036824,0.0238854,-0.002193,0.003736
ChannelIslands_EIA,0.133173,0.147252,0.057699,0.033915,0.055087,0.008925,0.015746,0.000923,0.011862,0.012757,0.008282,0.006145,-0.015907,-0.020231,0.014386,0.025457,0.019688,0.009122,-0.001634,0.006253,0.003494,-0.003215,-0.003081,0.015785,-0.003353
ChannelIslands_IA,0.127482,0.146236,0.057134,0.0305235,0.050009,0.0066935,0.0003525,0.007038,0.0170775,0.0164925,-0.0001625,0.0040465,-0.008399,-0.0039225,0.029112,-0.0025855,-0.0085405,0.0003165,0.002011,-0.0006255,0.00574,0.007234,-0.009798,-0.0081335,-0.0017365
ChannelIslands_LIA_LaTene,0.140002,0.132019,0.063356,0.055233,0.059088,0.003347,0.000705,0.005077,0.012476,0.004191,0.011854,-0.009891,-0.007879,-0.007156,0.012758,0.01074,0.001695,0.004941,0.00088,-0.006003,-0.017719,0.01286,-0.012695,0.000602,0.006586
ChannelIslands_LN,0.1314655,0.1716245,0.0695785,-0.011305,0.0817075,-0.010458,-0.0048175,0.0004615,0.0622775,0.083555,8.15E-05,0.0111655,-0.027056,-0.017547,-0.0044105,0.0203525,0.0181885,-0.007158,0.005028,0.0056275,0.0259545,0.0027825,-0.016022,-0.039102,-0.000479
ChannelIslands_MN,0.1314655,0.1731475,0.0388435,-0.056525,0.080169,-0.0298415,-0.00705,-0.0049615,0.0604365,0.089569,0.0017055,0.015586,-0.033672,-0.0190605,-0.008075,-0.009016,0.0097785,0.0017105,0.006788,-0.00494,0.003244,0.0041425,-0.022123,-0.0233765,-0.0054485
Chile_CaletaHuelen_MH_1100BP,0.0563425,-0.316845,0.1246385,0.092701,-0.1138675,-0.021893,-0.2961135,-0.3513315,-0.0146235,-0.024693,-0.0052775,-0.001499,0.0021555,0.017478,-0.012215,0.0098115,0.0025425,0.0015835,0.0056565,0.007066,-0.000624,0.002535,-0.0061005,0.000422,0.0011975
Chile_Conchali_700BP,0.055204,-0.3163375,0.118227,0.0902785,-0.1184835,-0.019243,-0.2941155,-0.3526005,-0.010635,-0.0204105,0.000487,-0.001199,0.00052,0.024084,-0.008347,0.0009945,0.009909,0.000697,0,0.002251,-0.0013725,0.004637,-0.004437,0.0010845,0.00012
Chile_LIP_Pukara_600BP,0.045529,-0.328016,0.113136,0.111436,-0.114175,-0.021753,-0.32173,-0.368754,-0.022293,-0.004556,-0.002761,0.003447,-0.00669,0.029038,0.002036,0.013392,0.019297,-0.017103,-0.000503,-0.002001,-0.002496,0.01422,-0.005176,0.009278,0.006945
Chile_LIP_Pukara_700BP,0.059188,-0.322938,0.128598,0.099807,-0.116637,-0.028726,-0.316794,-0.359062,-0.016975,-0.002734,-0.006333,0.001649,0.005203,0.028626,-0.001493,0.004641,0.002217,0.009628,-0.003645,-0.003377,-0.002246,0.000371,-0.00456,0.000241,0.001197
Chile_LosRieles_12000BP,0.045529,-0.301612,0.121433,0.103037,-0.10802,-0.016455,-0.291648,-0.345447,-0.009408,-0.020957,0.004872,-0.006594,-0.000297,0.021882,-0.008686,0.005436,0.007823,0.000507,0.000754,0.00963,0.000125,0.001978,0.003451,0.003133,-0.00012
Chile_LosRieles_5100BP,0.045529,-0.31583,0.116153,0.097869,-0.12033,-0.017291,-0.296818,-0.349139,-0.020452,-0.017677,0.002761,0.004796,0.006392,0.017203,-0.005972,0.006364,0.002347,-0.004687,0.00264,0.001876,0.007612,0.000618,-0.011092,-0.003374,-0.002994
Chile_NorthTierradelFuego_Selknam_100BP,0.047806,-0.314814,0.121433,0.096254,-0.123408,-0.019801,-0.289298,-0.349832,-0.016362,-0.013668,-0.004384,-0.002398,0.005203,0.023809,0,0.007955,0.007823,0.003294,-0.006662,0.006503,-0.001622,-0.001237,-0.003697,-0.004579,-0.000958
Chile_PicaOcho_700BP,0.05122,-0.314814,0.124827,0.0969,-0.119715,-0.019801,-0.301284,-0.364369,-0.019225,-0.015672,0.00065,-0.00015,0.001784,0.025185,-0.005836,-0.001193,0.011865,0.002914,0.00264,-0.001501,-0.004991,0.013725,-0.006039,0.004338,-0.003473
Chile_PuntaSantaAna_7300BP.SG,0.045529,-0.307705,0.123318,0.097223,-0.118176,-0.015618,-0.282953,-0.340832,-0.015135,-0.013485,-0.005846,-0.002398,-0.001041,0.027937,-0.00475,0.002652,-0.000913,0.000127,0.005154,0.005503,-0.005116,0.000618,0.001356,0.000723,0.000239
Chile_SouthernContinent_Aonikenk_400BP,0.055773,-0.317861,0.121056,0.087533,-0.1231,-0.023427,-0.297758,-0.356985,-0.015135,-0.01549,-0.002923,0.003447,0.000595,0.022157,-0.002307,0.012729,0.001304,0.006588,-0.004022,5.00E-04,0.005116,0.007172,-0.003821,0.008676,-0.007424
Chile_StraitOfMagellan_Kaweskar_100BP_o.SG,0.053497,-0.301612,0.115399,0.0969,-0.099403,-0.015339,-0.275902,-0.339909,-0.008385,-0.006378,0.000325,0.002997,-0.006095,0.028213,-0.008007,0.010342,0.003781,0.00038,-0.007416,0.002626,-0.002246,-0.004081,-0.005176,0.005422,-0.001916
Chile_WesternArchipelago_Ayayema_5100BP.SG,0.048944,-0.311768,0.114645,0.093993,-0.118484,-0.01757,-0.285773,-0.34037,-0.015135,-0.015126,0.001299,-0.006444,0.00223,0.019542,-0.0076,0.009149,0.007562,0.001267,0.006159,0.003627,0.000499,0.006677,0.002095,0.00012,0.001557
